Item_ID,Unit_Price
214716245,732
214716249,1046
214716251,1046
214716253,1046
214716255,837
214716262,837
214716275,1046
214716287,1046
214716290,837
214716292,837
214716300,732
214716322,732
214716332,627
214716339,627
214716343,1046
214716345,1046
214716352,2826
214716360,837
214716365,1360
214716369,1046
214716371,1674
214716384,732
214716407,627
214716478,941
214716495,1046
214716502,1674
214716510,837
214716512,1151
214716577,2093
214716579,784
214716581,627.97
214716626,1151
214716635,1989
214716639,1465
214716641,335.67
214716643,3664
214716645,473.95
214716654,2101.11
214716660,1465
214716667,680
214716671,419.71
214716673,8466.71
214716684,31311
214716686,4188
214716690,1570
214716707,574.64
214716714,534.31
214716733,25028
214716746,524.96
214716765,18221
214716793,18745
214716902,1151
214716909,1256
214716924,4779.48
214716926,2460.8
214716928,2576.73
214716930,5833.58
214716932,5827.05
214716935,5888.76
214716937,2010.11
214716939,2078.03
214716941,1992.51
214716943,1761.55
214716945,2014.58
214716947,1716.3
214716950,1689.24
214716952,1805.5
214716954,1936.33
214716956,2116.78
214716960,2041
214716962,3874
214716965,5071.38
214716967,5874.89
214716971,2033.76
214716973,2056.98
214716975,2013.85
214716977,2063.84
214716980,2080.05
214716982,2781.92
214716984,2659.71
214716986,2759.95
214716988,4376.86
214716990,4432
214716992,3484.71
214716997,6369.48
214716999,5976.58
214717001,5235
214717003,2540.21
214717005,2487.36
214717007,2477.7
214717012,837
214717014,1046
214717018,1046
214717020,837
214717022,837
214717025,941
214717035,2093
214717048,1360
214717057,3141
214717061,1674
214717063,1674
214717065,837
214717078,10471
214717082,2093
214717087,1256
214717089,1360
214717091,2722
214717095,51312.5
214717097,4502
214717115,2093
214717125,418
214717127,1046
214717147,32358
214717183,27227
214717247,889
214717262,33016.49
214717265,26599
214717273,3141
214717275,4188
214717284,18818.47
214717286,575
214717288,17698
214717292,12043
214717295,10471
214717301,25028
214717305,37827.11
214717307,30788
214717312,5409.5
214717314,3926
214717316,16650
214717318,22934
214717320,12219.58
214717322,26075
214717325,25028
214717329,13509
214717331,3526.5
214717357,6806
214717393,2617
214717397,1151
214717400,1779
214717402,1570
214717406,10471
214717412,994
214717427,2303
214717436,1465
214717438,2408
214717440,1046
214717498,2093
214717505,941
214717507,1465
214717511,784
214717517,2617
214717520,4502
214717522,523
214717524,1046
214717526,4502
214717539,784
214717556,7329
214717560,2617
214717562,1046
214717565,3141
214717567,7120
214717569,9947
214717571,3664
214717577,11414
214717610,5968
214717612,7384.16
214717614,6596
214717616,3664
214717618,2512
214717622,4083
214717625,2931
214717627,22783.86
214717631,1560
214717672,1779
214717721,2722
214717723,4188
214717738,1884
214717740,627
214717751,3192.09
214717753,13509
214717757,10996
214717760,9214
214717764,10471
214717766,1884
214717770,2617
214717772,2931
214717775,3664
214717777,3678.04
214717781,7120
214717783,7329
214717785,4188
214717787,1779
214717798,5235
214717800,5026
214717802,1779
214717805,1570
214717807,1674
214717809,2093
214717813,1046
214717815,2093
214717817,5759
214717820,3780.78
214717822,2439.2
214717824,3141
214717826,6412.83
214717828,2093
214717832,4397
214717837,3664
214717860,837
214717867,1598.75
214717888,1911.76
214718102,2093
214718105,1884
214718107,3455
214718109,7329
214718158,1360
214718160,1624.76
214718165,1046
214718169,1631.48
214718173,1151
214718177,1046
214718182,554
214718201,2722
214718207,4397
214718212,1046
214718216,1046
214718218,3141
214718220,1921.08
214718252,1046
214718255,889
214718278,20839
214718289,5235
214718291,8377
214718293,13509
214718295,3141
214718297,5540.67
214718300,6282.33
214718302,1897.25
214718308,3402.5
214718310,3664.25
214718312,3402.5
214718315,2617.12
214718317,4188
214718319,3140.67
214718321,1570
214718336,5549
214718372,2722
214718377,3141
214718379,784
214718385,1315.36
214718387,1256
214718398,1465
214718400,3350
214718405,3350
214718415,47857
214719403,937
214720232,1046
214722163,1046
214722478,1046
214722654,1046
214723102,1046
214723162,1046
214723252,1046
214723449,941
214724387,1046
214724437,1046
214724567,837
214725345,1046
214725500,2617
214725506,2931
214725508,582.32
214725532,575
214725542,2303
214725549,627.67
214725551,994
214727460,941
214729211,1046
214731133,941
214732595,1046
214733505,1046
214733685,1570
214733852,1046
214735697,941
214736259,1046
214736492,1570
214736533,1046
214737337,1046
214738449,5549
214738453,2303
214738455,994
214738457,1151
214738460,1151
214738464,1674
214738466,2826
214738517,837
214738610,1246
214738730,728
214738809,827
214738978,937
214738987,1351
214739242,623
214739246,623
214741170,728
214741190,728
214741235,838
214741243,728
214741262,1256
214741494,1360
214741496,628
214741650,732
214742244,1360
214742327,833
214742587,1046
214742829,937
214743028,1570
214743067,1360
214743155,1100
214743238,937
214743255,1042
214743296,1236
214743302,937
214743335,889
214743339,889
214743347,5549
214743352,470
214743356,2303
214743367,1989
214743495,1151
214743508,2093
214743515,7956.13
214743581,2093
214743598,728
214743617,837
214743641,2618
214743697,827
214743699,1560
214743746,2613
214743770,1257
214743791,1037
214743806,1046
214743817,627
214743819,627
214743821,627
214743823,1141
214743932,1257
214743954,627
214744007,2093
214744018,1046
214744044,1880
214744046,1566
214744050,627
214744063,1833
214744070,1570
214744089,1570
214744091,1046
214744132,1046
214744200,1360
214744211,1037
214744215,1141
214744217,941
214744222,627
214744235,1037
214744237,1037
214744243,837
214744258,10471
214744260,1046
214744265,9947
214744376,1779
214744427,1779
214744432,1046
214744530,2303
214744537,1360
214744539,2093
214744582,1046
214744588,1884
214744605,732
214744607,627
214744610,1256
214744614,523
214744620,1046
214744622,1046
214744629,1465
214744635,1674
214744642,523
214744644,523
214744650,523
214744657,523
214744661,523
214744670,523
214744685,627
214744687,627
214744689,523
214744691,627
214744693,523
214744697,523
214744700,523
214744704,627
214744708,627
214744712,418
214744715,418
214744721,837
214744723,627
214744725,837
214744727,627
214744732,627
214744738,418
214744740,627
214744745,627
214744747,1256
214744749,1046
214744751,941
214744753,941
214744762,2093
214744764,1674
214744766,2093
214744768,2833.83
214744775,889
214744779,680
214744796,36547.45
214744800,33405.5
214745312,3350
214745317,889
214745430,941
214745608,1042
214745732,1256
214745850,1256
214745852,1256
214745938,833
214746129,1256
214746170,833
214746339,5026
214746365,994
214746377,564.32
214746380,1135.79
214746382,784
214746386,18745
214746388,1046
214746427,1151
214746429,49114
214746431,33866.6
214746433,49114
214746440,29217
214746448,29845.4
214746457,5884.6
214746459,6110.73
214746476,712
214746665,1042
214746727,1351
214746742,1042
214746744,627
214746748,627
214746806,1046
214746860,1356
214747074,1042
214747352,1779
214747558,1356
214748188,623
214748199,1570
214748257,1674
214748259,784
214748282,336
214748289,1151
214748291,2303
214748293,3350
214748295,2303
214748297,3350
214748300,2303
214748302,3350
214748304,2303
214748310,2303
214748321,680
214748327,2303
214748334,1151
214748336,982.13
214748338,3350
214748340,2408
214748342,2617
214748345,2617
214748347,2408
214748612,1046
214748675,1037
214749155,1560
214749313,1037
214749840,25377
214749845,25028
214749847,36128
214749909,618
214749975,2089
214749982,1037
214750044,2303
214750633,937
214751550,1046
214752084,1046
214752090,732
214752092,523
214752095,732
214752097,732
214752105,941
214752112,1046
214752118,1046
214752122,1046
214752127,1046
214752137,1046
214752163,1046
214752178,1360
214753505,1151
214753515,2093
214753517,4188
214753588,5235
214753612,2093
214753625,14870
214753627,8691
214753652,6282
214753674,8377
214753687,1880
214753689,3131
214753691,837
214753693,2084
214753697,3141
214753710,10471
214753715,4711
214753727,151739
214753841,177919
214753978,1340
214753989,3037
214754002,837
214754096,4178
214754147,723
214754186,1360
214754250,1566
214754257,1046
214754274,1360
214754315,1570
214754332,837
214754342,2093
214754396,1356
214754465,837
214754471,1037
214754486,1037
214754510,2089
214754548,1037
214754563,1141
214754570,1037
214754572,1037
214754625,16440.6
214757351,1037
214757357,1566
214757366,817
214757370,1770
214757503,1360
214757520,1046
214757540,941
214757739,1570
214757874,1246
214757908,1042
214758159,2084
214758176,2613
214758322,1456
214758502,833
214758510,728
214758587,1042
214758626,833
214758731,1042
214758967,1360
214759010,2084
214759016,1356
214759196,827
214759245,2089
214759434,1046
214759475,1570
214759496,1360
214759584,1037
214759622,1042
214759629,728
214759633,1042
214759721,833
214759798,1779
214759871,941
214759901,1566
214759910,728
214759937,2398
214760072,728
214760075,728
214760120,1042
214760184,837
214760195,1037
214760222,1042
214760237,837
214760240,833
214760310,1360
214760349,837
214760351,837
214760465,1360
214760525,1046
214760591,1046
214760597,1309
214760640,837
214760655,837
214760677,1570
214760683,1046
214760735,1037
214760743,1979
214760756,1309
214760827,1770
214760889,5130
214760893,2093
214760895,3978
214760897,2826
214761065,1046
214761090,1046
214761137,1046
214761159,937
214761167,1046
214761172,1046
214761189,1360
214761208,1046
214761227,1042
214761247,1356
214761279,1046
214761285,833
214761298,1046
214761317,1779
214761365,728
214761380,837
214761403,1042
214761470,1046
214761472,837
214761480,937
214761508,3664
214761675,627
214761836,3141
214761838,23195.75
214761930,837
214762010,623
214762087,723
214762250,623
214762337,837
214762442,627
214762485,623
214762562,837
214762770,728
214762772,833
214762952,1566
214762963,623
214763036,932
214763060,1256
214763113,623
214763139,1046
214763192,2089
214763407,627
214763428,837
214763465,1042
214763467,1042
214763542,1566
214763587,837
214763722,833
214763784,1256
214763807,837
214763904,941
214763964,1356
214764026,833
214764035,833
214764039,833
214764260,732
214764262,732
214764356,833
214764373,932
214764414,837
214764487,941
214764598,1046
214764658,833
214764675,837
214764695,837
214764737,785
214764748,1046
214764984,785
214764992,623
214765018,1042
214765022,1042
214765025,1042
214765059,1042
214765333,1670
214765445,2826
214765597,941
214765640,1037
214765787,733
214765989,1037
214766437,728
214766653,1360
214766677,3141
214766790,1566
214766938,1046
214767324,1046
214767581,785
214767617,837
214767752,941
214767832,1570
214767864,2084
214768262,1360
214768421,1570
214768432,1775
214768447,941
214768472,1046
214768762,618
214769006,2617
214769045,2093
214769111,941
214769117,1046
214769377,1042
214769589,627
214769756,1424
214769840,1570
214769863,2093
214769934,837
214774659,1130
214774661,1778.83
214774665,680
214774667,1151
214774670,1151
214774674,1674
214774676,4397
214774678,4397
214774682,4397
214774685,2746
214774687,941
214774689,23981
214774693,26075
214774695,31311
214774697,26075
214774704,30264
214774712,3141
214774719,4188
214775156,941
214775488,1257
214781070,732
214782050,627
214783350,889
214783575,576
214786674,2084
214786689,1042
214787591,1046
214788011,837
214788097,1360
214788673,1356
214789374,1046
214789376,1046
214789715,1566
214789757,941
214789798,1042
214789905,1351
214790578,1046
214790957,2613
214791182,1257
214791390,837
214791688,397
214791866,1046
214793000,728
214793617,833
214793638,890
214793953,732
214794440,1566
214794510,623
214794669,1042
214795768,627
214796051,670
214796255,2408
214800262,1151
214800264,4423.25
214800270,1465
214800272,449
214802822,937
214802949,732
214802957,618
214803050,1372
214803305,837
214803502,1984
214803943,837
214803945,1360
214804014,618
214804202,937
214804558,1880
214804760,1570
214805027,627
214805435,1779
214805790,1037
214805827,670
214805917,1100
214806165,1147
214806281,1623
214807202,1571
214807243,2246
214807610,2403
214808064,2597
214808597,2796
214808681,1100
214808902,1026
214809322,1356
214809401,728
214810633,1801
214810642,1822
214810888,2293
214811368,1550
214811702,1037
214811743,941
214811756,837
214811760,2147
214812358,654
214813089,1649
214813198,1649
214813200,1649
214813280,623
214813607,833
214813612,833
214813712,707
214813792,623
214813963,618
214814411,576
214814612,576
214815287,1042
214815354,937
214816089,969
214816125,937
214816826,1461
214816944,1461
214817510,1100
214817795,969
214819372,2093
214819378,1151
214819380,1083.5
214819393,1465
214819395,2303
214819397,1151
214819400,889
214819410,1465
214819412,680
214819419,2617
214819427,1465
214819430,449
214819432,6806
214819438,418
214819453,15603
214819460,8377
214819464,449
214819468,1360
214819472,1360
214819481,1103.27
214819485,17698
214819490,5235
214819505,13509
214819524,1884
214819526,1151
214819558,18745
214819560,10471
214819577,680
214819580,13509
214819586,2722
214819599,784
214819612,2303
214819614,10471
214819627,1674
214819640,889
214819642,5759
214819644,8377
214819646,10471
214819648,16650
214819650,12462
214819652,8377
214819655,19792
214819691,554
214819693,6282
214819697,7329
214819721,1151
214819723,39270
214819725,25028
214819727,12462
214819740,784
214819742,1137.3
214819747,4397
214819749,9598.33
214819753,1779
214819755,1674
214819757,1884
214819762,680
214819766,1151
214819770,449
214819772,2303
214819775,1046
214819777,680
214819779,1151
214819798,4921
214819800,9947
214819805,16650
214819811,3266.6
214819815,24504.5
214819820,4188
214819828,1770
214819856,932
214819892,1042
214819970,1046
214820012,728
214820060,1566
214820079,732
214820113,1780
214820115,833
214820184,2093
214820186,2093
214820188,1944.96
214820190,2042.21
214820192,1674
214820195,1674
214820197,2303
214820199,2303
214820201,3350
214820210,889
214820214,4397
214820216,1465
214820218,1046
214820227,2303
214820231,850.65
214820233,1298.82
214820237,554
214820240,1151
214820242,9424
214820246,6596
214820265,3978
214820267,36547
214820272,6596
214820276,10471
214820278,5235
214820280,8377
214820282,4711
214820285,3141
214820297,23981
214820302,7329
214820304,5235
214820306,5235
214820308,4188
214820310,5235
214820317,5235
214820319,4188
214820321,3664
214820323,2931
214820325,3141
214820342,4188
214820345,1320.24
214820360,1989
214820362,1151
214820383,3755.62
214820392,680
214820394,554
214820396,784
214820398,18745
214820400,449
214820402,449
214820409,1110.62
214820417,2303
214820426,554
214820430,627
214820443,2617.75
214820447,1570
214820450,4188
214820456,449
214820486,937
214820576,1570
214820591,837
214820670,941
214820758,648.2
214820760,406
214820769,486.28
214820771,380.8
214820773,491
214820775,566.6
214820777,491
214820780,488
214820782,949.18
214820784,970.75
214820786,1011.5
214820788,182
214820790,208
214820792,208
214820803,523
214820807,271
214820812,345
214820825,187
214820829,261
214820831,2337
214820833,2488
214820835,2878
214820844,2303
214820938,2093
214821015,449
214821017,1151
214821020,784
214821022,1674
214821024,1674
214821032,784
214821277,1099
214821285,2303
214821292,548.12
214821294,1151
214821305,2303
214821309,3350
214821311,365
214821313,1989
214821315,5549
214821317,680
214821320,1884
214821330,1046
214821341,4397
214821343,3350
214821369,1046
214821371,1046
214821373,3146.57
214821377,6282
214821380,1046
214821382,1360
214821386,860.64
214821392,449
214821397,1151
214821403,15603
214821405,4188
214821410,680
214821770,1356
214821791,3351
214822082,1042
214822085,1360
214822121,785
214822477,732
214822702,545
214822753,937
214822766,833
214822877,623
214822933,833
214822952,4184
214822987,1046
214823077,627
214823289,837
214823503,833
214823994,1046
214824508,1046
214824881,837
214824907,1570
214825599,833
214825772,1356
214825796,1770
214825914,941
214825991,1042
214826006,1351
214826025,2712
214826100,732
214826212,837
214826242,785
214826244,1037
214826246,1037
214826287,1351
214826330,941
214826398,728
214826565,345
214826582,14556
214826610,784
214826621,1151
214826623,994
214826651,3036
214826662,6596
214826664,2303
214826666,6596
214826668,2303
214826670,554
214826711,863
214826720,5235
214826722,3664
214826724,5235
214826728,1884
214826730,1884
214826737,2408
214826741,2617
214826743,3141
214826745,3664
214826747,4711
214826750,5759
214826752,1076.97
214826769,13509
214826780,99379
214826805,1989
214826812,1465
214826814,1570
214826820,1151
214826822,2093
214826825,1989
214826827,1151
214826829,1465
214826833,1465
214826835,1779
214826878,9424
214826887,7329
214826889,1151
214826891,1151
214826893,680
214826897,5706.5
214826904,784
214826908,889
214826915,9947
214826919,17174
214826942,1674
214826945,2303
214826947,1151
214826949,638.21
214826951,680
214826953,1570
214826968,4188
214826972,1360
214826975,1570
214826983,2303
214826987,6377.14
214826990,519.21
214826994,449
214826998,889
214827002,784
214827005,680
214827013,1674
214827020,4397
214827022,5549
214827026,1151
214827030,1151
214827052,3978
214827054,2617
214827062,6282
214827174,627
214827197,1042
214827238,1042
214827300,833
214827388,1046
214827517,623
214827643,1046
214827669,623
214827787,1046
214827830,833
214827877,623
214827920,837
214827950,1042
214828037,623
214828057,1046
214828142,623
214828145,833
214828170,1042
214828196,524
214828220,627
214828400,1360
214828412,1151
214828494,623
214828618,1042
214828620,1042
214828646,1570
214828670,941
214828809,16232
214828882,10471
214828892,2198
214828895,2198
214828897,2198
214828903,2931
214828907,2931
214828914,5759
214828918,9214
214828920,7434
214828922,10261
214828933,6387
214828940,4502
214828942,2617
214828946,2722
214828948,3978
214828950,3978
214828952,2303
214828955,6073
214828957,5654
214828959,2722
214828961,2722
214828963,6596
214828965,784
214828967,2617
214828970,6596
214828980,680
214828982,1151
214828985,941
214828989,5549
214828993,2826
214828997,2303
214829002,4816
214829006,2722
214829012,994
214829017,3664
214829021,680
214829027,3664
214829030,680
214829032,1151
214829034,1151
214829036,5549
214829038,784
214829042,5549
214829045,1674
214829055,4711
214829057,5130
214829060,2408
214829064,2408
214829070,751.38
214829072,2931
214829090,4188
214829102,1151
214829111,523
214829113,418
214829115,732
214829117,3874
214829132,3978
214829139,627
214829141,627
214829143,732
214829152,627
214829154,627
214829156,627
214829158,627
214829162,627
214829165,627
214829167,627
214829171,732
214829173,732
214829180,627
214829197,1779
214829207,5026
214829216,4711
214829237,2408
214829240,2931
214829252,7329
214829255,6806
214829257,3664
214829259,6806
214829261,5759
214829265,3664
214829274,1884
214829280,837
214829291,5340
214829293,5235
214829312,6596
214829317,4397
214829362,554
214829366,1465
214829368,1151
214829379,994
214829381,554
214829383,1570
214829385,784
214829387,680
214829394,449
214829398,16650
214829405,16232
214829432,104615
214829540,941
214829572,941
214829662,418
214829666,588.25
214829672,2617
214829692,9424
214829720,1674
214829722,1151
214829724,523
214829728,1151
214829730,2303
214829735,5759
214829737,1465
214829743,1151
214829752,2303
214829754,397
214829756,523
214829760,8900
214829765,538.31
214829767,2303
214829771,1151
214829773,680
214829775,313
214829777,4397
214829790,680
214829792,11414
214829797,554
214829799,345
214829801,6596
214829807,31867.56
214829810,15603
214829820,3874
214829822,5549
214829825,1989
214829837,523
214829840,330
214829842,336.54
214829844,317.5
214829850,659.71
214829852,810.5
214829878,889
214829880,1151
214829882,449
214829885,449
214829887,534.35
214829977,1560
214829992,785
214830005,2093
214830007,1042
214830017,827
214830045,3136
214830080,785
214830084,1560
214830092,827
214830105,1037
214830140,827
214830161,785
214830167,1566
214830172,1356
214830191,1560
214830236,785
214830242,785
214830268,837
214830275,1570
214830294,1775
214830296,785
214830311,1775
214830332,837
214830371,785
214830384,785
214830388,785
214830390,1775
214830397,1775
214830403,785
214830416,837
214830433,3136
214830450,1775
214830487,837
214830508,1560
214830540,837
214830545,1570
214830555,1046
214830557,1046
214830577,1046
214830624,1360
214830643,1046
214830647,1046
214830650,837
214830686,1570
214830703,1779
214830722,2608
214830742,2093
214830744,1779
214830763,941
214830793,1570
214830800,1046
214830834,1351
214830840,1560
214830881,941
214830939,1360
214830975,837
214830986,1570
214831012,2608
214831014,1356
214831061,1770
214831067,1046
214831078,941
214831080,1046
214831082,1570
214831095,1046
214831097,1570
214831112,2093
214831138,837
214831153,1360
214831157,837
214831177,1042
214831190,1775
214831205,837
214831243,837
214831256,1779
214831265,1046
214831269,941
214831318,1775
214831333,1360
214831346,941
214831378,1570
214831393,941
214831408,1046
214831440,1046
214831460,1770
214831498,941
214831500,1356
214831513,1360
214831515,1046
214831522,941
214831530,941
214831843,524
214831931,449
214831937,1151
214831946,751.01
214831948,960.43
214831952,1151
214831955,846.59
214831967,889
214831970,1674
214831976,1884
214831982,1570
214831989,2617
214831991,1674
214831995,2093
214832004,2408
214832015,941.6
214832017,4397
214832019,2722
214832023,763.24
214832025,2617
214832030,6806
214832070,1570
214832072,1884
214832075,1884
214832077,1884
214832081,1255.5
214832124,554
214832139,6282
214832143,1151
214832145,554
214832147,261
214832154,1674
214832156,1151
214832158,1046
214832162,1674
214832165,1256
214832169,1465
214832180,2303
214832184,2617
214832192,2931
214832246,732
214832270,1046
214832274,2722
214832287,2512
214832293,837
214832295,1989
214832302,837
214832304,732
214832310,2617
214832312,52.42
214832315,301.26
214832317,298.14
214832319,302
214832321,183
214832323,183
214832325,183
214832327,93
214832332,62
214832334,62
214832336,62
214832338,62
214832340,62
214832342,62
214832347,62
214832349,62
214832351,62
214832353,135
214832355,135
214832357,135
214832360,135
214832362,135
214832364,89
214832366,89
214832368,89
214832372,104
214832375,104
214832377,104
214832379,523
214832381,523
214832383,941
214832385,941
214832387,26
214832390,26
214832392,26
214832394,26
214832396,26
214832398,26
214832409,267
214832411,267
214832413,37
214832415,37
214832417,37
214832420,37
214832422,58
214832424,58
214832426,58
214832428,58
214832430,58
214832435,54.09
214832437,53.27
214832439,53.27
214832460,93
214832462,93
214832465,288
214832467,288
214832469,301.62
214832471,309
214832473,167
214832475,167
214832477,167
214832480,167
214832482,135
214832484,135
214832488,135
214832490,135
214832492,99
214832495,99
214832497,99
214832499,99
214832501,62
214832503,62
214832505,62
214832507,62
214832516,104
214832518,104
214832520,104
214832522,104
214832525,104
214832527,104
214832529,93
214832531,93
214832533,93
214832535,93
214832540,93
214832542,152
214832544,152
214832546,152
214832548,47
214832555,1046
214832561,1611.6
214832563,784
214832565,1451.88
214832567,1459.11
214832578,941
214832580,941
214832582,941
214832589,941
214832591,1674
214832593,1465
214832595,2093
214832597,1674
214832600,1674
214832602,554
214832604,2303
214832610,1465
214832615,1465
214832619,1112.82
214832645,6393.41
214832647,3036
214832649,10996
214832653,2709.56
214832655,2835.68
214832657,2658.18
214832660,1674
214832662,1046
214832670,38642
214832679,9424
214832692,1046
214832696,1046
214832698,2303
214832702,1465
214832709,1360
214832713,1674
214832715,2408
214832726,1360
214832747,1465
214832752,2617
214832754,1465
214832758,1779
214832762,1779
214832771,4188
214832773,889
214832777,1570
214832784,1674
214832788,1151
214832790,1674
214832792,275.82
214832797,1151
214832891,2303
214832893,2303
214833120,2826
214833125,3141
214833187,4397
214833277,1674
214833283,1360
214833285,2093
214833290,2093
214833300,1884
214833305,1570
214833309,1360
214833311,1884
214833315,1674
214833322,1674
214833324,2408
214833326,2093
214833328,1989
214833330,2093
214833332,1674
214833337,2093
214833339,1256
214833341,1674
214833343,1674
214833345,1674
214833350,2093
214833352,2512
214833403,941
214833429,2093
214833482,941
214833489,941
214833491,941
214833542,1884
214833545,2093
214833547,2093
214833549,2093
214833551,1884
214833553,1884
214833555,1989
214833557,2093
214833560,941
214833564,941
214833566,1989
214833568,2093
214833570,1884
214833575,2093
214833577,2093
214833579,732
214833583,941
214833585,2093
214833592,2093
214833594,2093
214833600,2093
214833602,2093
214833605,2093
214833607,2093
214833645,2093
214833647,2303
214833654,941
214833656,941
214833658,941
214833660,941
214833662,941
214833665,941
214833667,2303
214833669,2303
214833671,837
214833673,2617
214833675,1151
214833677,523
214833686,1360
214833695,13509
214833699,1884
214833701,4711
214833735,3036
214833740,3036
214833742,3036
214833746,837
214833755,554
214833763,941
214833765,7225
214833767,3559
214833780,1639.33
214833782,8377
214833787,2408
214833789,3559
214833802,42045
214834856,5235
214834858,2093
214834860,3141
214834862,1046
214834867,365.39
214834869,1151
214834871,2144.47
214834873,4397
214834877,784
214834880,784
214834882,1674
214834884,2512
214834886,2093
214834888,1779
214834890,2093
214834892,2093
214834897,2617
214834899,14556
214834901,3141
214834903,3036
214834905,2617
214834907,6282
214834912,5026
214834914,4188
214834916,6282
214834918,4188
214834922,3141
214834931,1779
214834933,2093
214834935,3664
214834940,1674
214834942,10471
214834944,2826
214834946,2826
214834948,2093
214834957,9424
214834963,15603
214834965,8377
214834970,17698
214834972,6073
214834974,6806
214834976,8377
214834978,3664
214834980,3664
214834982,3664
214834987,4188
214834989,11414
214834991,1151
214834995,3826.36
214835000,8282
214835002,1081
214835004,2328.9
214835017,539.82
214835019,533.04
214835021,554
214835023,1884
214835025,2617
214835027,1674
214835030,1570
214835032,2093
214835034,2093
214835036,2093
214835040,2931
214835042,2093
214835045,7329
214835047,1779
214835064,455.09
214835070,1465
214835100,1989
214835102,2093
214835105,2093
214835109,554
214835111,1465
214835117,8539.57
214835120,9866.95
214835126,8618.73
214835128,1151
214835137,889
214835165,554
214835167,554
214835169,941
214835184,1046
214835190,1256
214835192,941
214835195,941
214835197,1256
214835199,941
214835205,837
214835207,1674
214835210,627
214835212,1046
214835214,1256
214835216,837
214835218,1360
214835222,1256
214835227,941
214835235,627
214835242,37594
214835255,177919
214835263,198863
214835285,18535.2
214835287,18221
214835407,1465
214835409,5235
214835411,2931
214835426,1059.91
214835428,745.79
214835439,4188
214835441,3141
214835443,4188
214835445,3455
214835447,3210.73
214835450,3664
214835454,5235
214835456,9424
214835458,2093
214835462,1465
214835467,89
214835469,1465
214835473,1151
214835475,449
214835477,12462
214835495,18326
214835497,4083
214835499,3559
214835520,38292.33
214835522,697
214835529,11414
214835535,994
214835537,152
214835544,261
214835548,627
214835550,554
214835561,313
214835563,4607
214835582,6282
214835610,5235
214835612,4188
214835615,3141
214835619,4188
214835621,4209
214835630,4188
214835634,4397
214835636,2198
214835645,2452.29
214835649,5026
214835651,5026
214835653,3088.5
214835664,2512
214835668,2722
214835670,3978
214835690,2058.67
214835692,3245
214835694,2704.5
214835713,23766.81
214835715,1046
214835717,7329
214835722,1151
214835724,7329
214835739,2390.17
214835745,585.14
214835747,353.17
214835750,1151
214835762,31311
214835771,16650
214835784,33406
214835803,4397
214835874,2093
214835915,1831.5
214835917,2135
214835925,1883.5
214835932,523
214835934,523
214835936,941
214835938,941
214835940,4188
214835942,313
214835945,627
214835947,313
214835949,313
214835951,523
214836052,4188
214836067,2093
214836071,784
214836114,5235
214836120,3926
214836122,2512
214836127,8377
214836129,14556
214836152,4711
214836159,4711
214836161,4188
214836163,2460
214836172,3141
214836178,1884
214836180,2617
214836182,3874
214836187,3141
214836191,3141
214836193,2826
214836200,5549
214836204,6073
214836212,2408
214836219,8377
214836221,4711
214836225,5863
214836227,5863
214836230,7120
214836253,2617
214836255,4188
214836257,5235
214836260,4188
214836262,3141
214836275,6177
214836283,5759
214836285,7853
214836294,2931
214836298,1884
214836309,6806
214836313,7329
214836315,7853
214836320,12043
214836322,15603
214836326,2722
214836330,1360
214836335,69010
214836407,9424
214836410,5235
214836427,51208
214836452,14556
214836461,6282
214836465,10891
214836493,7329
214836500,6980.33
214836504,16650
214836506,6399.82
214836510,50161
214836515,2303
214836517,2303
214836523,47019.5
214836530,1674
214836536,1572.84
214836538,52255
214836545,5130
214836568,105
214836583,25028
214836587,38642
214836602,51208
214836718,36024
214836729,2878.75
214836737,36024
214836742,37594
214836750,28693
214836778,3664
214836785,19006.83
214836787,1884
214836802,10471
214836819,20884.54
214836821,196768
214836825,1151
214836827,6596
214836830,1360
214836836,6806
214836838,6073
214836842,7591
214836845,1151
214836847,784
214836851,1151
214836853,313
214836855,889
214836866,14556
214836877,1151
214836879,5549
214836883,345
214836885,627.67
214836887,889
214836892,4711
214836909,9424
214836915,4188
214836924,2303
214836926,784
214836932,2303
214836935,10471
214836937,1151
214836939,11938
214836941,554
214836943,14032
214836945,14032
214836947,994
214836952,14032
214836956,680
214836960,3141
214836973,9424
214836975,3141
214836977,1465
214836980,1465
214836986,5759
214837003,2617
214837007,2931
214837014,2617
214837018,3664
214837022,3141
214837027,2617
214837033,3664
214837037,2617
214837042,6806
214837050,6282
214837055,3664
214837074,20839
214837076,3350
214837078,27122
214837085,10471
214837089,49114
214837093,73199
214837095,22934
214837100,31311
214837112,87860
214837115,13509
214837117,27122
214837121,43878
214837136,17174
214837140,10942.5
214837145,29217
214837155,5759
214837162,3664
214837196,7329
214837222,3664
214837230,941
214837232,1570
214837239,1046
214837241,1256
214837245,2408
214837250,2617
214837252,2826
214837254,627
214837256,418
214837258,523
214837260,418
214837262,523
214837273,109851
214837275,3664
214837282,74246
214837286,345
214837288,208
214837290,156975
214837410,41783
214837417,147550
214837425,125559
214837430,196768
214837438,554
214837442,554
214837445,22335.43
214837447,9424
214837455,1360
214837483,554
214837494,1674
214837511,1046
214837517,941
214837522,837
214837526,837
214837528,837
214837541,837
214837543,941
214837556,1779
214837571,837
214837588,837
214837595,941
214837614,941
214837637,1256
214837670,941
214837710,837
214837721,837
214837745,941
